,소속회사명,소속회사명,동일인과의 관계,동일인과의 관계,동일인과의 관계,성명,보통주,보통주,우선주,우선주,합계,합계
,소속회사명,소속회사명.1,동일인과의 관계,동일인과의 관계.1,동일인과의 관계.2,성명,주식수,지분율,주식수,지분율,주식수,지분율
92,금융회사,아이엠엠인베스트먼트4호 사모투자합자회사,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
93,금융회사,아이엠엠인베스트먼트4호 사모투자합자회사,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
94,금융회사,아이엠엠인베스트먼트4호 사모투자합자회사,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
95,금융회사,아이엠엠인베스트먼트4호 사모투자합자회사,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
96,금융회사,아이엠엠인베스트먼트4호 사모투자합자회사,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
97,금융회사,아이엠엠인베스트먼트4호 사모투자합자회사,동일인측,친족,친족 합계,-,-,-,-,-,-,-
98,금융회사,아이엠엠인베스트먼트4호 사모투자합자회사,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
99,금융회사,아이엠엠인베스트먼트4호 사모투자합자회사,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
100,금융회사,아이엠엠인베스트먼트4호 사모투자합자회사,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
101,금융회사,아이엠엠인베스트먼트4호 사모투자합자회사,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
102,금융회사,아이엠엠인베스트먼트4호 사모투자합자회사,동일인측,계열회사(국내+해외),계열회사(국내+해외),아이엠엠인베스트먼트㈜,2000000,20.57%,-,-,2000000,20.57%
103,금융회사,아이엠엠인베스트먼트4호 사모투자합자회사,동일인측,계열회사(국내+해외),계열회사(국내+해외),-,-,-,-,-,-,-
104,금융회사,아이엠엠인베스트먼트4호 사모투자합자회사,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
105,금융회사,아이엠엠인베스트먼트4호 사모투자합자회사,동일인측,동일인측 합계,동일인측 합계,/,2000000,20.57%,-,-,2000000,20.57%
106,금융회사,아이엠엠인베스트먼트4호 사모투자합자회사,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,특정금전신탁의 신탁업자로서 하나금융투자㈜,5721899,58.86%,-,-,5721899,58.86%
107,금융회사,아이엠엠인베스트먼트4호 사모투자합자회사,기타주주,기타,기타,/,2000000,20.57%,-,-,2000000,20.57%
108,금융회사,아이엠엠인베스트먼트4호 사모투자합자회사,총 계,총 계,총 계,/,9721899,100.00%,-,-,9721899,100.00%
109,금융회사,아이엠엠인프라제4호사모투자전문회사,동일인측,동일인,동일인,-,-,-,-,-,-,-
110,금융회사,아이엠엠인프라제4호사모투자전문회사,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
111,금융회사,아이엠엠인프라제4호사모투자전문회사,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
