,소속회사명,소속회사명,동일인과의 관계,동일인과의 관계,동일인과의 관계,성명,보통주,보통주,우선주,우선주,합계,합계
,소속회사명,소속회사명.1,동일인과의 관계,동일인과의 관계.1,동일인과의 관계.2,성명,주식수,지분율,주식수,지분율,주식수,지분율
108,금융회사,에스케이에스키움파이오니어사모투자합자회사,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,건설근로자공제회,20000000000,19.14%,-,-,20000000000,19.14%
109,금융회사,에스케이에스키움파이오니어사모투자합자회사,기타주주,기타,기타,-,79500000000,76.08%,-,-,79500000000,76.08%
110,금융회사,에스케이에스키움파이오니어사모투자합자회사,총 계,총 계,총 계,/,104500000000,100.00%,-,-,104500000000,100.00%
111,금융회사,코파칠레태양광(유),동일인측,동일인,동일인,-,-,-,-,-,-,-
112,금융회사,코파칠레태양광(유),동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
113,금융회사,코파칠레태양광(유),동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
114,금융회사,코파칠레태양광(유),동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
115,금융회사,코파칠레태양광(유),동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
116,금융회사,코파칠레태양광(유),동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
117,금융회사,코파칠레태양광(유),동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
118,금융회사,코파칠레태양광(유),동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
119,금융회사,코파칠레태양광(유),동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
120,금융회사,코파칠레태양광(유),동일인측,친족,친족 합계,/,-,-,-,-,-,-
121,금융회사,코파칠레태양광(유),동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
122,금융회사,코파칠레태양광(유),동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
123,금융회사,코파칠레태양광(유),동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
124,금융회사,코파칠레태양광(유),동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
125,금융회사,코파칠레태양광(유),동일인측,자기주식,자기주식,-,-,-,-,-,-,-
126,금융회사,코파칠레태양광(유),동일인측,계열회사(국내+해외),계열회사(국내+해외),한국전력우리스프랏글로벌사모투자전문회사,366808000,100.00%,-,-,366808000,100.00%
127,금융회사,코파칠레태양광(유),동일인측,계열회사(국내+해외),계열회사(국내+해외),-,-,-,-,-,-,-
128,금융회사,코파칠레태양광(유),동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
129,금융회사,코파칠레태양광(유),동일인측,동일인측 합계,동일인측 합계,/,366808000,100.00%,-,-,366808000,100.00%
130,금융회사,코파칠레태양광(유),기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,-,-
131,금융회사,코파칠레태양광(유),기타주주,기타,기타,-,-,-,-,-,-,-
132,금융회사,코파칠레태양광(유),총 계,총 계,총 계,/,366808000,100.00%,-,-,366808000,100.00%
133,금융회사,키움뉴마진글로벌파트너쉽사모투자합자회사,동일인측,동일인,동일인,-,-,-,-,-,-,-
134,금융회사,키움뉴마진글로벌파트너쉽사모투자합자회사,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
135,금융회사,키움뉴마진글로벌파트너쉽사모투자합자회사,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
136,금융회사,키움뉴마진글로벌파트너쉽사모투자합자회사,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
137,금융회사,키움뉴마진글로벌파트너쉽사모투자합자회사,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
138,금융회사,키움뉴마진글로벌파트너쉽사모투자합자회사,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
139,금융회사,키움뉴마진글로벌파트너쉽사모투자합자회사,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
140,금융회사,키움뉴마진글로벌파트너쉽사모투자합자회사,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
141,금융회사,키움뉴마진글로벌파트너쉽사모투자합자회사,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
142,금융회사,키움뉴마진글로벌파트너쉽사모투자합자회사,동일인측,친족,친족 합계,/,-,-,-,-,-,-
143,금융회사,키움뉴마진글로벌파트너쉽사모투자합자회사,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
144,금융회사,키움뉴마진글로벌파트너쉽사모투자합자회사,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
145,금융회사,키움뉴마진글로벌파트너쉽사모투자합자회사,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
146,금융회사,키움뉴마진글로벌파트너쉽사모투자합자회사,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
147,금융회사,키움뉴마진글로벌파트너쉽사모투자합자회사,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
148,금융회사,키움뉴마진글로벌파트너쉽사모투자합자회사,동일인측,계열회사(국내+해외),계열회사(국내+해외),키움증권(주),11508000000,48.25%,-,-,11508000000,48.25%
149,금융회사,키움뉴마진글로벌파트너쉽사모투자합자회사,동일인측,계열회사(국내+해외),계열회사(국내+해외),키움인베스트먼트(주),1983595600,8.32%,-,-,1983595600,8.32%
150,금융회사,키움뉴마진글로벌파트너쉽사모투자합자회사,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
151,금융회사,키움뉴마진글로벌파트너쉽사모투자합자회사,동일인측,동일인측 합계,동일인측 합계,/,13491595600,56.57%,-,-,13491595600,56.57%
152,금융회사,키움뉴마진글로벌파트너쉽사모투자합자회사,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,-,-
153,금융회사,키움뉴마진글로벌파트너쉽사모투자합자회사,기타주주,기타,기타,-,10357200000,43.43%,-,-,10357200000,43.43%
154,금융회사,키움뉴마진글로벌파트너쉽사모투자합자회사,총 계,총 계,총 계,/,23848795600,100.00%,-,-,23848795600,100.00%
155,금융회사,키움아이온코스닥스케일업창업벤처전문사모투자합자회사,동일인측,동일인,동일인,-,-,-,-,-,-,-
156,금융회사,키움아이온코스닥스케일업창업벤처전문사모투자합자회사,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
157,금융회사,키움아이온코스닥스케일업창업벤처전문사모투자합자회사,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
158,금융회사,키움아이온코스닥스케일업창업벤처전문사모투자합자회사,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
159,금융회사,키움아이온코스닥스케일업창업벤처전문사모투자합자회사,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
160,금융회사,키움아이온코스닥스케일업창업벤처전문사모투자합자회사,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
161,금융회사,키움아이온코스닥스케일업창업벤처전문사모투자합자회사,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
162,금융회사,키움아이온코스닥스케일업창업벤처전문사모투자합자회사,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
163,금융회사,키움아이온코스닥스케일업창업벤처전문사모투자합자회사,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
164,금융회사,키움아이온코스닥스케일업창업벤처전문사모투자합자회사,동일인측,친족,친족 합계,/,-,-,-,-,-,-
165,금융회사,키움아이온코스닥스케일업창업벤처전문사모투자합자회사,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
166,금융회사,키움아이온코스닥스케일업창업벤처전문사모투자합자회사,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
167,금융회사,키움아이온코스닥스케일업창업벤처전문사모투자합자회사,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
168,금융회사,키움아이온코스닥스케일업창업벤처전문사모투자합자회사,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
169,금융회사,키움아이온코스닥스케일업창업벤처전문사모투자합자회사,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
170,금융회사,키움아이온코스닥스케일업창업벤처전문사모투자합자회사,동일인측,계열회사(국내+해외),계열회사(국내+해외),키움프라이빗에쿼티(주),11002493766,19.95%,-,-,11002493766,19.95%
171,금융회사,키움아이온코스닥스케일업창업벤처전문사모투자합자회사,동일인측,계열회사(국내+해외),계열회사(국내+해외),키움증권(주),16503740648,29.93%,-,-,16503740648,29.93%
172,금융회사,키움아이온코스닥스케일업창업벤처전문사모투자합자회사,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
173,금융회사,키움아이온코스닥스케일업창업벤처전문사모투자합자회사,동일인측,동일인측 합계,동일인측 합계,/,27506234414,49.88%,-,-,27506234414,49.88%
174,금융회사,키움아이온코스닥스케일업창업벤처전문사모투자합자회사,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,코스닥 스케일업 전문투자형 사모 투자신탁,18154114713,32.92%,-,-,18154114713,32.92%
175,금융회사,키움아이온코스닥스케일업창업벤처전문사모투자합자회사,기타주주,기타,기타,/,9489650873,17.20%,-,-,9489650873,17.20%
176,금융회사,키움아이온코스닥스케일업창업벤처전문사모투자합자회사,총 계,총 계,총 계,/,55150000000,100.00%,-,-,55150000000,100.00%
177,금융회사,키움에셋플래너(주),동일인측,동일인,동일인,-,-,-,-,-,-,-
178,금융회사,키움에셋플래너(주),동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
179,금융회사,키움에셋플래너(주),동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
180,금융회사,키움에셋플래너(주),동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
181,금융회사,키움에셋플래너(주),동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
182,금융회사,키움에셋플래너(주),동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
183,금융회사,키움에셋플래너(주),동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
184,금융회사,키움에셋플래너(주),동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
185,금융회사,키움에셋플래너(주),동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
186,금융회사,키움에셋플래너(주),동일인측,친족,친족 합계,/,-,-,-,-,-,-
187,금융회사,키움에셋플래너(주),동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
188,금융회사,키움에셋플래너(주),동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
189,금융회사,키움에셋플래너(주),동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
190,금융회사,키움에셋플래너(주),동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
191,금융회사,키움에셋플래너(주),동일인측,자기주식,자기주식,-,-,-,-,-,-,-
192,금융회사,키움에셋플래너(주),동일인측,계열회사(국내+해외),계열회사(국내+해외),(주)이머니,600000,100.00%,-,-,600000,100.00%
193,금융회사,키움에셋플래너(주),동일인측,계열회사(국내+해외),계열회사(국내+해외),-,-,-,-,-,-,-
194,금융회사,키움에셋플래너(주),동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
195,금융회사,키움에셋플래너(주),동일인측,동일인측 합계,동일인측 합계,/,600000,100.00%,-,-,600000,100.00%
196,금융회사,키움에셋플래너(주),기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,-,-
197,금융회사,키움에셋플래너(주),기타주주,기타,기타,-,-,-,-,-,-,-
198,금융회사,키움에셋플래너(주),총 계,총 계,총 계,/,600000,100.00%,-,-,600000,100.00%
199,금융회사,키움인베스트먼트(주),동일인측,동일인,동일인,-,-,-,-,-,-,-
200,금융회사,키움인베스트먼트(주),동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
201,금융회사,키움인베스트먼트(주),동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
202,금융회사,키움인베스트먼트(주),동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
203,금융회사,키움인베스트먼트(주),동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
204,금융회사,키움인베스트먼트(주),동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
205,금융회사,키움인베스트먼트(주),동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
206,금융회사,키움인베스트먼트(주),동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
207,금융회사,키움인베스트먼트(주),동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
208,금융회사,키움인베스트먼트(주),동일인측,친족,친족 합계,/,-,-,-,-,-,-
209,금융회사,키움인베스트먼트(주),동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
210,금융회사,키움인베스트먼트(주),동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
211,금융회사,키움인베스트먼트(주),동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
212,금융회사,키움인베스트먼트(주),동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
213,금융회사,키움인베스트먼트(주),동일인측,자기주식,자기주식,키움인베스트먼트(주),84463,0.95%,-,-,84463,0.95%
214,금융회사,키움인베스트먼트(주),동일인측,계열회사(국내+해외),계열회사(국내+해외),키움증권(주),8616299,96.55%,-,-,8616299,96.55%
215,금융회사,키움인베스트먼트(주),동일인측,계열회사(국내+해외),계열회사(국내+해외),-,-,-,-,-,-,-
216,금융회사,키움인베스트먼트(주),동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
217,금융회사,키움인베스트먼트(주),동일인측,동일인측 합계,동일인측 합계,/,8700762,97.50%,-,-,8700762,97.50%
218,금융회사,키움인베스트먼트(주),기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,-,-
219,금융회사,키움인베스트먼트(주),기타주주,기타,기타,-,223448,2.50%,-,-,223448,2.50%
220,금융회사,키움인베스트먼트(주),총 계,총 계,총 계,/,8924210,100.00%,-,-,8924210,100.00%
221,금융회사,키움캐피탈(주),동일인측,동일인,동일인,-,-,-,-,-,-,-
222,금융회사,키움캐피탈(주),동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
223,금융회사,키움캐피탈(주),동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
224,금융회사,키움캐피탈(주),동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
225,금융회사,키움캐피탈(주),동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
226,금융회사,키움캐피탈(주),동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
