,소속회사명,소속회사명,동일인과의 관계,동일인과의 관계,동일인과의 관계,성명,보통주,보통주,우선주,우선주,합계,합계
,소속회사명,소속회사명.1,동일인과의 관계,동일인과의 관계.1,동일인과의 관계.2,성명,주식수,지분율,주식수,지분율,주식수,지분율
188,비금융회사,(주)세아에삽,동일인측,동일인,동일인,-,-,-,-,-,-,-
189,비금융회사,(주)세아에삽,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
190,비금융회사,(주)세아에삽,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
191,비금융회사,(주)세아에삽,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
192,비금융회사,(주)세아에삽,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
193,비금융회사,(주)세아에삽,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
194,비금융회사,(주)세아에삽,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
195,비금융회사,(주)세아에삽,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
196,비금융회사,(주)세아에삽,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
197,비금융회사,(주)세아에삽,동일인측,친족,친족 합계,/,-,-,-,-,-,-
198,비금융회사,(주)세아에삽,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
199,비금융회사,(주)세아에삽,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
200,비금융회사,(주)세아에삽,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
201,비금융회사,(주)세아에삽,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
202,비금융회사,(주)세아에삽,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
203,비금융회사,(주)세아에삽,동일인측,계열회사(국내+해외),계열회사(국내+해외),(주)세아홀딩스,222800,50.00,-,-,222800,50.00
204,비금융회사,(주)세아에삽,동일인측,계열회사(국내+해외),계열회사(국내+해외),-,-,-,-,-,-,-
205,비금융회사,(주)세아에삽,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
206,비금융회사,(주)세아에삽,동일인측,동일인측 합계,동일인측 합계,/,222800,50.00,-,-,222800,50.00
207,비금융회사,(주)세아에삽,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,Exelvia holdings B.V.,222800,50.00,-,-,222800,50.00
208,비금융회사,(주)세아에삽,기타주주,기타,기타,/,-,-,-,-,-,-
209,비금융회사,(주)세아에삽,총 계,총 계,총 계,/,445600,100.00,-,-,445600,100.00
210,비금융회사,(주)세아엔지니어링,동일인측,동일인,동일인,-,-,-,-,-,-,-
211,비금융회사,(주)세아엔지니어링,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
212,비금융회사,(주)세아엔지니어링,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
213,비금융회사,(주)세아엔지니어링,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
214,비금융회사,(주)세아엔지니어링,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
215,비금융회사,(주)세아엔지니어링,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
216,비금융회사,(주)세아엔지니어링,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
217,비금융회사,(주)세아엔지니어링,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
218,비금융회사,(주)세아엔지니어링,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
219,비금융회사,(주)세아엔지니어링,동일인측,친족,친족 합계,-,-,-,-,-,-,-
220,비금융회사,(주)세아엔지니어링,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
221,비금융회사,(주)세아엔지니어링,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
222,비금융회사,(주)세아엔지니어링,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
223,비금융회사,(주)세아엔지니어링,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
224,비금융회사,(주)세아엔지니어링,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
225,비금융회사,(주)세아엔지니어링,동일인측,계열회사(국내+해외),계열회사(국내+해외),(주)세아홀딩스,4020000,100.00,-,-,4020000,100.00
226,비금융회사,(주)세아엔지니어링,동일인측,계열회사(국내+해외),계열회사(국내+해외),-,-,-,-,-,-,-
227,비금융회사,(주)세아엔지니어링,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
228,비금융회사,(주)세아엔지니어링,동일인측,동일인측 합계,동일인측 합계,/,4020000,100.00,-,-,4020000,100.00
229,비금융회사,(주)세아엔지니어링,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,-,-
230,비금융회사,(주)세아엔지니어링,기타주주,기타,기타,/,-,-,-,-,-,-
231,비금융회사,(주)세아엔지니어링,총 계,총 계,총 계,/,4020000,100.00,-,-,4020000,100.00
232,비금융회사,(주)세아엘앤에스,동일인측,동일인,동일인,-,-,-,-,-,-,-
233,비금융회사,(주)세아엘앤에스,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
234,비금융회사,(주)세아엘앤에스,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
235,비금융회사,(주)세아엘앤에스,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
236,비금융회사,(주)세아엘앤에스,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
237,비금융회사,(주)세아엘앤에스,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
238,비금융회사,(주)세아엘앤에스,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
239,비금융회사,(주)세아엘앤에스,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
240,비금융회사,(주)세아엘앤에스,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
241,비금융회사,(주)세아엘앤에스,동일인측,친족,친족 합계,-,-,-,-,-,-,-
242,비금융회사,(주)세아엘앤에스,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
243,비금융회사,(주)세아엘앤에스,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
244,비금융회사,(주)세아엘앤에스,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
245,비금융회사,(주)세아엘앤에스,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
246,비금융회사,(주)세아엘앤에스,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
