,소속회사명,소속회사명,동일인과의관계,동일인과의관계,동일인과의관계,성명,보통주,보통주,우선주,우선주,합계,합계
411,비금융회사,롯데알미늄㈜,동일인측,해외계열,,L제2투자회사,362374,34.92%,0,0.00%,362374,34.92%
412,비금융회사,롯데알미늄㈜,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,1037840,100.00%,0,0.00%,1037840,100.00%
413,비금융회사,롯데알미늄㈜,롯데알미늄㈜ 합계,롯데알미늄㈜ 합계,롯데알미늄㈜ 합계,롯데알미늄㈜ 합계,1037840,100.00%,0,0.00%,1037840,100.00%
414,비금융회사,캐논코리아비즈니스솔루션㈜,동일인측,계열회사,,롯데지주㈜,892500,50.00%,0,0.00%,892500,50.00%
415,비금융회사,캐논코리아비즈니스솔루션㈜,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,892500,50.00%,0,0.00%,892500,50.00%
416,비금융회사,캐논코리아비즈니스솔루션㈜,기타주주,동일인측이 아닌 최다주주,,일본법인캐논㈜,892500,50.00%,0,0.00%,892500,50.00%
417,비금융회사,캐논코리아비즈니스솔루션㈜,캐논코리아비즈니스솔루션㈜ 합계,캐논코리아비즈니스솔루션㈜ 합계,캐논코리아비즈니스솔루션㈜ 합계,캐논코리아비즈니스솔루션㈜ 합계,1785000,100.00%,0,0.00%,1785000,100.00%
418,비금융회사,㈜엔젤위드,동일인측,계열회사,,캐논코리아비즈니스솔루션㈜,10000,100.00%,0,0.00%,10000,100.00%
419,비금융회사,㈜엔젤위드,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,10000,100.00%,0,0.00%,10000,100.00%
420,비금융회사,㈜엔젤위드,㈜엔젤위드 합계,㈜엔젤위드 합계,㈜엔젤위드 합계,㈜엔젤위드 합계,10000,100.00%,0,0.00%,10000,100.00%
421,비금융회사,롯데건설㈜,동일인측,동일인,동일인,신동빈,188660,0.59%,0,0.00%,188660,0.59%
422,비금융회사,롯데건설㈜,동일인측,친족,혈족2~4촌,신영자,46014,0.14%,0,0.00%,46014,0.14%
423,비금융회사,롯데건설㈜,동일인측,친족,혈족2~4촌,신동주,120557,0.37%,0,0.00%,120557,0.37%
424,비금융회사,롯데건설㈜,동일인측,친족,친족합계,친족합계,166571,0.52%,0,0.00%,166571,0.52%
425,비금융회사,롯데건설㈜,동일인측,계열회사,,㈜호텔롯데,13858158,43.07%,0,0.00%,13858158,43.07%
426,비금융회사,롯데건설㈜,동일인측,계열회사,,롯데케미칼㈜,14090111,43.79%,0,0.00%,14090111,43.79%
427,비금융회사,롯데건설㈜,동일인측,계열회사,,롯데알미늄㈜,3202442,9.95%,0,0.00%,3202442,9.95%
428,비금융회사,롯데건설㈜,동일인측,해외계열,,(주)롯데홀딩스,538497,1.67%,0,0.00%,538497,1.67%
429,비금융회사,롯데건설㈜,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,32044439,99.59%,0,0.00%,32044439,99.59%
430,비금융회사,롯데건설㈜,기타주주,기타,기타,기타,132971,0.41%,0,0.00%,132971,0.41%
431,비금융회사,롯데건설㈜,롯데건설㈜ 합계,롯데건설㈜ 합계,롯데건설㈜ 합계,롯데건설㈜ 합계,32177410,100.00%,0,0.00%,32177410,100.00%
432,비금융회사,내포그린에너지㈜,동일인측,계열회사,,롯데건설㈜,5840000,41.67%,0,0.00%,5840000,41.67%
433,비금융회사,내포그린에너지㈜,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,5840000,41.67%,0,0.00%,5840000,41.67%
434,비금융회사,내포그린에너지㈜,기타주주,동일인측이 아닌 최다주주,,한국남부발전(주),5840000,41.67%,0,0.00%,5840000,41.67%
435,비금융회사,내포그린에너지㈜,기타주주,기타,기타,기타,2336001,16.67%,0,0.00%,2336001,16.67%
436,비금융회사,내포그린에너지㈜,내포그린에너지㈜ 합계,내포그린에너지㈜ 합계,내포그린에너지㈜ 합계,내포그린에너지㈜ 합계,14016001,100.00%,0,0.00%,14016001,100.00%
437,비금융회사,롯데멤버스㈜,동일인측,동일인,동일인,신동빈,6687,0.27%,0,0.00%,6687,0.27%
438,비금융회사,롯데멤버스㈜,동일인측,친족,혈족2~4촌,신영자,4194,0.17%,0,0.00%,4194,0.17%
439,비금융회사,롯데멤버스㈜,동일인측,친족,혈족2~4촌,신동주,1534,0.06%,0,0.00%,1534,0.06%
440,비금융회사,롯데멤버스㈜,동일인측,친족,친족합계,친족합계,5728,0.23%,0,0.00%,5728,0.23%
441,비금융회사,롯데멤버스㈜,동일인측,자기주식,,롯데멤버스㈜,4,0.00%,0,0.00%,4,0.00%
442,비금융회사,롯데멤버스㈜,동일인측,계열회사,,롯데지주㈜,2311510,93.88%,0,0.00%,2311510,93.88%
443,비금융회사,롯데멤버스㈜,동일인측,계열회사,,㈜부산롯데호텔,25151,1.02%,0,0.00%,25151,1.02%
444,비금융회사,롯데멤버스㈜,동일인측,계열회사,,롯데캐피탈㈜,113162,4.60%,0,0.00%,113162,4.60%
445,비금융회사,롯데멤버스㈜,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,2462242,100.00%,0,0.00%,2462242,100.00%
446,비금융회사,롯데멤버스㈜,롯데멤버스㈜ 합계,롯데멤버스㈜ 합계,롯데멤버스㈜ 합계,롯데멤버스㈜ 합계,2462242,100.00%,0,0.00%,2462242,100.00%
447,비금융회사,롯데상사㈜,동일인측,동일인,동일인,신동빈,16549,8.01%,0,0.00%,16549,8.01%
448,비금융회사,롯데상사㈜,동일인측,친족,혈족2~4촌,신영자,2753,1.33%,0,0.00%,2753,1.33%
449,비금융회사,롯데상사㈜,동일인측,친족,친족합계,친족합계,2753,1.33%,0,0.00%,2753,1.33%
450,비금융회사,롯데상사㈜,동일인측,비영리법인,,(재)롯데문화재단,790,0.38%,0,0.00%,790,0.38%
451,비금융회사,롯데상사㈜,동일인측,자기주식,,롯데상사㈜,16586,8.03%,0,0.00%,16586,8.03%
452,비금융회사,롯데상사㈜,동일인측,계열회사,,롯데지주㈜,85442,41.37%,0,0.00%,85442,41.37%
453,비금융회사,롯데상사㈜,동일인측,계열회사,,㈜호텔롯데,71539,34.64%,0,0.00%,71539,34.64%
454,비금융회사,롯데상사㈜,동일인측,계열회사,,롯데알미늄㈜,12883,6.24%,0,0.00%,12883,6.24%
455,비금융회사,롯데상사㈜,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,206542,100.00%,0,0.00%,206542,100.00%
456,비금융회사,롯데상사㈜,롯데상사㈜ 합계,롯데상사㈜ 합계,롯데상사㈜ 합계,롯데상사㈜ 합계,206542,100.00%,0,0.00%,206542,100.00%
457,비금융회사,롯데글로벌로지스㈜,동일인측,등기된임원,,남도기,603,0.00%,0,0.00%,603,0.00%
458,비금융회사,롯데글로벌로지스㈜,동일인측,자기주식,,롯데글로벌로지스㈜,4680,0.01%,0,0.00%,4680,0.01%
459,비금융회사,롯데글로벌로지스㈜,동일인측,계열회사,,롯데지주㈜,15236018,44.59%,0,0.00%,15236018,44.59%
460,비금융회사,롯데글로벌로지스㈜,동일인측,계열회사,,㈜호텔롯데,3714255,10.87%,0,0.00%,3714255,10.87%
461,비금융회사,롯데글로벌로지스㈜,동일인측,계열회사,,롯데케미칼㈜,495732,1.45%,0,0.00%,495732,1.45%
462,비금융회사,롯데글로벌로지스㈜,동일인측,해외계열,,L제2투자회사,4844729,14.18%,0,0.00%,4844729,14.18%
463,비금융회사,롯데글로벌로지스㈜,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,24296017,71.10%,0,0.00%,24296017,71.10%
464,비금융회사,롯데글로벌로지스㈜,기타주주,동일인측이 아닌 최다주주,,엘엘에이치(유),7472161,21.87%,0,0.00%,7472161,21.87%
465,비금융회사,롯데글로벌로지스㈜,기타주주,기타,기타,기타,2403827,7.03%,0,0.00%,2403827,7.03%
466,비금융회사,롯데글로벌로지스㈜,롯데글로벌로지스㈜ 합계,롯데글로벌로지스㈜ 합계,롯데글로벌로지스㈜ 합계,롯데글로벌로지스㈜ 합계,34172005,100.00%,0,0.00%,34172005,100.00%
467,비금융회사,롯데코스코쉬핑로지스㈜,동일인측,계열회사,,롯데글로벌로지스㈜,510000,51.00%,0,0.00%,510000,51.00%
468,비금융회사,롯데코스코쉬핑로지스㈜,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,510000,51.00%,0,0.00%,510000,51.00%
469,비금융회사,롯데코스코쉬핑로지스㈜,기타주주,기타,기타,기타,490000,49.00%,0,0.00%,490000,49.00%
470,비금융회사,롯데코스코쉬핑로지스㈜,롯데코스코쉬핑로지스㈜ 합계,롯데코스코쉬핑로지스㈜ 합계,롯데코스코쉬핑로지스㈜ 합계,롯데코스코쉬핑로지스㈜ 합계,1000000,100.00%,0,0.00%,1000000,100.00%
471,비금융회사,롯데렌탈㈜,동일인측,계열회사,,㈜호텔롯데,3021454,25.67%,0,0.00%,3021454,25.67%
472,비금융회사,롯데렌탈㈜,동일인측,계열회사,,㈜부산롯데호텔,2286456,19.43%,0,0.00%,2286456,19.43%
473,비금융회사,롯데렌탈㈜,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,5307910,45.10%,0,0.00%,5307910,45.10%
474,비금융회사,롯데렌탈㈜,기타주주,기타,기타,기타,6461290,54.90%,0,0.00%,6461290,54.90%
475,비금융회사,롯데렌탈㈜,롯데렌탈㈜ 합계,롯데렌탈㈜ 합계,롯데렌탈㈜ 합계,롯데렌탈㈜ 합계,11769200,100.00%,0,0.00%,11769200,100.00%
476,비금융회사,제이지산업㈜,동일인측,계열회사,,롯데렌탈㈜,2000,100.00%,0,0.00%,2000,100.00%
477,비금융회사,제이지산업㈜,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,2000,100.00%,0,0.00%,2000,100.00%
478,비금융회사,제이지산업㈜,제이지산업㈜ 합계,제이지산업㈜ 합계,제이지산업㈜ 합계,제이지산업㈜ 합계,2000,100.00%,0,0.00%,2000,100.00%
479,비금융회사,롯데오토케어㈜,동일인측,계열회사,,롯데렌탈㈜,200000,100.00%,0,0.00%,200000,100.00%
480,비금융회사,롯데오토케어㈜,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,200000,100.00%,0,0.00%,200000,100.00%
481,비금융회사,롯데오토케어㈜,롯데오토케어㈜ 합계,롯데오토케어㈜ 합계,롯데오토케어㈜ 합계,롯데오토케어㈜ 합계,200000,100.00%,0,0.00%,200000,100.00%
482,비금융회사,㈜그린카,동일인측,계열회사,,롯데렌탈㈜,425940,84.71%,0,0.00%,425940,84.71%
483,비금융회사,㈜그린카,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,425940,84.71%,0,0.00%,425940,84.71%
484,비금융회사,㈜그린카,기타주주,기타,기타,기타,76906,15.29%,0,0.00%,76906,15.29%
485,비금융회사,㈜그린카,㈜그린카 합계,㈜그린카 합계,㈜그린카 합계,㈜그린카 합계,502846,100.00%,0,0.00%,502846,100.00%
486,비금융회사,㈜이지고,동일인측,계열회사,,롯데글로벌로지스㈜,40000,40.00%,0,0.00%,40000,40.00%
487,비금융회사,㈜이지고,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,40000,40.00%,0,0.00%,40000,40.00%
488,비금융회사,㈜이지고,기타주주,동일인측이 아닌 최다주주,,(주)델레오코리아,40000,40.00%,0,0.00%,40000,40.00%
489,비금융회사,㈜이지고,기타주주,기타,기타,기타,20000,20.00%,0,0.00%,20000,20.00%
490,비금융회사,㈜이지고,㈜이지고 합계,㈜이지고 합계,㈜이지고 합계,㈜이지고 합계,100000,100.00%,0,0.00%,100000,100.00%
491,비금융회사,롯데정보통신㈜,동일인측,등기된임원,,마용득,3141,0.02%,0,0.00%,3141,0.02%
492,비금융회사,롯데정보통신㈜,동일인측,등기된임원,,오광우,1297,0.01%,0,0.00%,1297,0.01%
493,비금융회사,롯데정보통신㈜,동일인측,등기된임원,,노준형,1842,0.01%,0,0.00%,1842,0.01%
494,비금융회사,롯데정보통신㈜,동일인측,등기된임원,,정호석,3400,0.02%,0,0.00%,3400,0.02%
495,비금융회사,롯데정보통신㈜,동일인측,등기된임원,,이동진,2,0.00%,0,0.00%,2,0.00%
496,비금융회사,롯데정보통신㈜,동일인측,등기된임원,,정찬우,215,0.00%,0,0.00%,215,0.00%
497,비금융회사,롯데정보통신㈜,동일인측,등기된임원,,모영문,92,0.00%,0,0.00%,92,0.00%
498,비금융회사,롯데정보통신㈜,동일인측,등기된임원,,이호우,1130,0.01%,0,0.00%,1130,0.01%
499,비금융회사,롯데정보통신㈜,동일인측,자기주식,,롯데정보통신㈜,266964,1.73%,0,0.00%,266964,1.73%
500,비금융회사,롯데정보통신㈜,동일인측,계열회사,,롯데지주㈜,10000000,64.95%,0,0.00%,10000000,64.95%
501,비금융회사,롯데정보통신㈜,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,10278083,66.76%,0,0.00%,10278083,66.76%
502,비금융회사,롯데정보통신㈜,기타주주,기타,기타,기타,5118248,33.24%,0,0.00%,5118248,33.24%
503,비금융회사,롯데정보통신㈜,롯데정보통신㈜ 합계,롯데정보통신㈜ 합계,롯데정보통신㈜ 합계,롯데정보통신㈜ 합계,15396331,100.00%,0,0.00%,15396331,100.00%
504,비금융회사,㈜대홍기획,동일인측,친족,혈족2~4촌,신영자,261,6.24%,0,0.00%,261,6.24%
505,비금융회사,㈜대홍기획,동일인측,친족,친족합계,친족합계,261,6.24%,0,0.00%,261,6.24%
506,비금융회사,㈜대홍기획,동일인측,비영리법인,,(재)롯데장학재단,209,4.99%,0,0.00%,209,4.99%
507,비금융회사,㈜대홍기획,동일인측,자기주식,,㈜대홍기획,2,0.05%,0,0.00%,2,0.05%
508,비금융회사,㈜대홍기획,동일인측,계열회사,,롯데지주㈜,2875,68.70%,0,0.00%,2875,68.70%
509,비금융회사,㈜대홍기획,동일인측,계열회사,,㈜호텔롯데,838,20.02%,0,0.00%,838,20.02%
510,비금융회사,㈜대홍기획,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,4185,100.00%,0,0.00%,4185,100.00%
511,비금융회사,㈜대홍기획,㈜대홍기획 합계,㈜대홍기획 합계,㈜대홍기획 합계,㈜대홍기획 합계,4185,100.00%,0,0.00%,4185,100.00%
512,비금융회사,㈜모비쟆미디어,동일인측,계열회사,,㈜대홍기획,70000,70.00%,0,0.00%,70000,70.00%
513,비금융회사,㈜모비쟆미디어,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,70000,70.00%,0,0.00%,70000,70.00%
514,비금융회사,㈜모비쟆미디어,기타주주,기타,기타,(주)칼라짚코리아,30000,30.00%,0,0.00%,30000,30.00%
515,비금융회사,㈜모비쟆미디어,㈜모비쟆미디어 합계,㈜모비쟆미디어 합계,㈜모비쟆미디어 합계,㈜모비쟆미디어 합계,100000,100.00%,0,0.00%,100000,100.00%
516,비금융회사,㈜엠허브,동일인측,계열회사,,㈜대홍기획,400600,99.90%,0,0.00%,400600,99.90%
517,비금융회사,㈜엠허브,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,400600,99.90%,0,0.00%,400600,99.90%
518,비금융회사,㈜엠허브,기타주주,기타,기타,기타,400,0.10%,0,0.00%,400,0.10%
519,비금융회사,㈜엠허브,㈜엠허브 합계,㈜엠허브 합계,㈜엠허브 합계,㈜엠허브 합계,401000,100.00%,0,0.00%,401000,100.00%
520,비금융회사,롯데미래전략연구소㈜,동일인측,계열회사,,롯데지주㈜,2000000,100.00%,0,0.00%,2000000,100.00%
521,비금융회사,롯데미래전략연구소㈜,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,2000000,100.00%,0,0.00%,2000000,100.00%
522,비금융회사,롯데미래전략연구소㈜,롯데미래전략연구소㈜ 합계,롯데미래전략연구소㈜ 합계,롯데미래전략연구소㈜ 합계,롯데미래전략연구소㈜ 합계,2000000,100.00%,0,0.00%,2000000,100.00%
523,비금융회사,㈜롯데자이언츠,동일인측,계열회사,,롯데지주㈜,5719000,95.00%,0,0.00%,5719000,95.00%
524,비금융회사,㈜롯데자이언츠,동일인측,계열회사,,롯데알미늄㈜,301000,5.00%,0,0.00%,301000,5.00%
525,비금융회사,㈜롯데자이언츠,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,6020000,100.00%,0,0.00%,6020000,100.00%
526,비금융회사,㈜롯데자이언츠,㈜롯데자이언츠 합계,㈜롯데자이언츠 합계,㈜롯데자이언츠 합계,㈜롯데자이언츠 합계,6020000,100.00%,0,0.00%,6020000,100.00%
527,비금융회사,㈜씨텍,동일인측,계열회사,,롯데케미칼㈜,3325680,50.00%,0,0.00%,3325680,50.00%
528,비금융회사,㈜씨텍,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,3325680,50.00%,0,0.00%,3325680,50.00%
529,비금융회사,㈜씨텍,기타주주,동일인측이 아닌 최다주주,,(주)LG화학,3325680,50.00%,0,0.00%,3325680,50.00%
530,비금융회사,㈜씨텍,㈜씨텍 합계,㈜씨텍 합계,㈜씨텍 합계,㈜씨텍 합계,6651360,100.00%,0,0.00%,6651360,100.00%
531,비금융회사,롯데제이티비㈜,동일인측,계열회사,,롯데쇼핑㈜,4400000,50.00%,0,0.00%,4400000,50.00%
532,비금융회사,롯데제이티비㈜,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,4400000,50.00%,0,0.00%,4400000,50.00%
533,비금융회사,롯데제이티비㈜,기타주주,동일인측이 아닌 최다주주,,(주)JTB,4400000,50.00%,0,0.00%,4400000,50.00%
534,비금융회사,롯데제이티비㈜,롯데제이티비㈜ 합계,롯데제이티비㈜ 합계,롯데제이티비㈜ 합계,롯데제이티비㈜ 합계,8800000,100.00%,0,0.00%,8800000,100.00%
535,비금융회사,롯데자산개발㈜,동일인측,계열회사,,롯데지주㈜,24372719,60.47%,0,0.00%,24372719,60.47%
536,비금융회사,롯데자산개발㈜,동일인측,계열회사,,㈜호텔롯데,2896038,7.19%,0,0.00%,2896038,7.19%
537,비금융회사,롯데자산개발㈜,동일인측,계열회사,,롯데물산㈜,13033478,32.34%,0,0.00%,13033478,32.34%
538,비금융회사,롯데자산개발㈜,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,40302235,100.00%,0,0.00%,40302235,100.00%
539,비금융회사,롯데자산개발㈜,롯데자산개발㈜ 합계,롯데자산개발㈜ 합계,롯데자산개발㈜ 합계,롯데자산개발㈜ 합계,40302235,100.00%,0,0.00%,40302235,100.00%
540,비금융회사,마곡지구피에프브이㈜,동일인측,계열회사,,롯데자산개발㈜,275000,100.00%,0,0.00%,275000,100.00%
541,비금융회사,마곡지구피에프브이㈜,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,275000,100.00%,0,0.00%,275000,100.00%
542,비금융회사,마곡지구피에프브이㈜,마곡지구피에프브이㈜ 합계,마곡지구피에프브이㈜ 합계,마곡지구피에프브이㈜ 합계,마곡지구피에프브이㈜ 합계,275000,100.00%,0,0.00%,275000,100.00%
543,비금융회사,은평피에프브이㈜,동일인측,계열회사,,롯데자산개발㈜,1740000,100.00%,260000,100.00%,2000000,100.00%
544,비금융회사,은평피에프브이㈜,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,1740000,100.00%,260000,100.00%,2000000,100.00%
545,비금융회사,은평피에프브이㈜,은평피에프브이㈜ 합계,은평피에프브이㈜ 합계,은평피에프브이㈜ 합계,은평피에프브이㈜ 합계,1740000,100.00%,260000,100.00%,2000000,100.00%
546,비금융회사,롯데쇼핑타운대구㈜,동일인측,계열회사,,롯데자산개발㈜,4000000,100.00%,0,0.00%,4000000,100.00%
547,비금융회사,롯데쇼핑타운대구㈜,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,4000000,100.00%,0,0.00%,4000000,100.00%
548,비금융회사,롯데쇼핑타운대구㈜,롯데쇼핑타운대구㈜ 합계,롯데쇼핑타운대구㈜ 합계,롯데쇼핑타운대구㈜ 합계,롯데쇼핑타운대구㈜ 합계,4000000,100.00%,0,0.00%,4000000,100.00%
549,비금융회사,거제피에프브이㈜,동일인측,계열회사,,롯데자산개발㈜,475000,100.00%,0,0.00%,475000,95.00%
550,비금융회사,거제피에프브이㈜,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,475000,100.00%,0,0.00%,475000,95.00%
551,비금융회사,거제피에프브이㈜,기타주주,기타,기타,기타,0,0.00%,25000,100.00%,25000,5.00%
552,비금융회사,거제피에프브이㈜,거제피에프브이㈜ 합계,거제피에프브이㈜ 합계,거제피에프브이㈜ 합계,거제피에프브이㈜ 합계,475000,100.00%,25000,100.00%,500000,100.00%
553,비금융회사,롯데에이엠씨㈜,동일인측,계열회사,,롯데지주㈜,2000000,100.00%,0,0.00%,2000000,100.00%
554,비금융회사,롯데에이엠씨㈜,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,2000000,100.00%,0,0.00%,2000000,100.00%
555,비금융회사,롯데에이엠씨㈜,롯데에이엠씨㈜ 합계,롯데에이엠씨㈜ 합계,롯데에이엠씨㈜ 합계,롯데에이엠씨㈜ 합계,2000000,100.00%,0,0.00%,2000000,100.00%
556,비금융회사,롯데위탁관리부동산투자회사㈜,동일인측,계열회사,,롯데쇼핑㈜,85984442,50.00%,0,0.00%,85984442,50.00%
557,비금융회사,롯데위탁관리부동산투자회사㈜,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,85984442,50.00%,0,0.00%,85984442,50.00%
558,비금융회사,롯데위탁관리부동산투자회사㈜,기타주주,기타,기타,기타,85984442,50.00%,0,0.00%,85984442,50.00%
559,비금융회사,롯데위탁관리부동산투자회사㈜,롯데위탁관리부동산투자회사㈜ 합계,롯데위탁관리부동산투자회사㈜ 합계,롯데위탁관리부동산투자회사㈜ 합계,롯데위탁관리부동산투자회사㈜ 합계,171968884,100.00%,0,0.00%,171968884,100.00%
560,비금융회사,서울복합물류자산관리(주),동일인측,계열회사,,롯데글로벌로지스㈜,37550,37.55%,-,-,37550,37.55%
561,비금융회사,서울복합물류자산관리(주),동일인측,동일인측 합계,동일인측 합계,동일인측 합계,37550,37.55%,-,-,37550,37.55%
562,비금융회사,서울복합물류자산관리(주),기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,㈜한진,37550,37.55%,-,-,37550,37.55%
563,비금융회사,서울복합물류자산관리(주),,기타,기타,기타,24900,24.90%,-,-,24900,24.90%
564,비금융회사,서울복합물류자산관리(주),서울복합물류자산관리(주) 합계,서울복합물류자산관리(주) 합계,서울복합물류자산관리(주) 합계,서울복합물류자산관리(주) 합계,100000,100%,-,-,100000,100%
565,비금융회사,서울복합물류프로젝트금융투자(주),동일인측,계열회사,,롯데글로벌로지스㈜,3755000,37.55%,-,-,3755000,37.55%
566,비금융회사,서울복합물류프로젝트금융투자(주),동일인측,동일인측 합계,동일인측 합계,동일인측 합계,3755000,37.55%,-,-,3755000,37.55%
567,비금융회사,서울복합물류프로젝트금융투자(주),기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,㈜한진,3755000,37.55%,-,-,3755000,37.55%
568,비금융회사,서울복합물류프로젝트금융투자(주),,기타,기타,기타,2490000,24.90%,-,-,2490000,24.90%
569,비금융회사,서울복합물류프로젝트금융투자(주),서울복합물류프로젝트금융투자(주) 합계,서울복합물류프로젝트금융투자(주) 합계,서울복합물류프로젝트금융투자(주) 합계,서울복합물류프로젝트금융투자(주) 합계,10000000,100%,-,-,10000000,100%
570,비금융회사,(주)에스앤에스인터내셔날,동일인측,친족,혈족 2촌~4촌,신영자,55000,55.00%,0,0.00%,55000,55.00%
571,비금융회사,(주)에스앤에스인터내셔날,동일인측,친족,혈족 2촌~4촌,장혜선,15000,15.00%,0,0.00%,15000,15.00%
572,비금융회사,(주)에스앤에스인터내셔날,동일인측,친족,혈족 2촌~4촌,장선윤,15000,15.00%,0,0.00%,15000,15.00%
573,비금융회사,(주)에스앤에스인터내셔날,동일인측,친족,혈족 2촌~4촌,장정안,15000,15.00%,0,0.00%,15000,15.00%
574,비금융회사,(주)에스앤에스인터내셔날,동일인측,친족합계,친족합계,,100000,100%,0,0.00%,100000,100%
575,비금융회사,(주)에스앤에스인터내셔날,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,100000,100%,0,0.00%,100000,100%
576,비금융회사,(주)에스앤에스인터내셔날,(주)에스앤에스인터내셔날 합계,(주)에스앤에스인터내셔날 합계,(주)에스앤에스인터내셔날 합계,(주)에스앤에스인터내셔날 합계,100000,100%,0,0.00%,100000,100%
577,비금융회사,(주)에스디제이,동일인측,친족,혈족 2촌~4촌,신동주,10020000,100%,0,0%,10020000,100%
578,비금융회사,(주)에스디제이,동일인측,친족합계,친족합계,,10020000,100%,0,0%,10020000,100%
579,비금융회사,(주)에스디제이,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,10020000,100%,0,0%,10020000,100%
580,비금융회사,(주)에스디제이,(주)에스디제이 합계,(주)에스디제이 합계,(주)에스디제이 합계,(주)에스디제이 합계,10020000,100%,0,0%,10020000,100%
581,금융회사,롯데캐피탈㈜,동일인측,동일인,동일인,신동빈,284704,0.86%,0,0.00%,284704,0.86%
582,금융회사,롯데캐피탈㈜,동일인측,친족,혈족2~4촌,신영자,177936,0.53%,0,0.00%,177936,0.53%
583,금융회사,롯데캐피탈㈜,동일인측,친족,혈족2~4촌,신동주,177936,0.53%,0,0.00%,177936,0.53%
584,금융회사,롯데캐피탈㈜,동일인측,친족,친족합계,친족합계,355872,1.07%,0,0.00%,355872,1.07%
585,금융회사,롯데캐피탈㈜,동일인측,비영리법인,,(재)롯데장학재단,158400,0.48%,0,0.00%,158400,0.48%
586,금융회사,롯데캐피탈㈜,동일인측,계열회사,,㈜호텔롯데,13109103,39.37%,0,0.00%,13109103,39.37%
587,금융회사,롯데캐피탈㈜,동일인측,계열회사,,㈜부산롯데호텔,3817895,11.47%,0,0.00%,3817895,11.47%
588,금융회사,롯데캐피탈㈜,동일인측,해외계열,,(주)광윤사,639200,1.92%,0,0.00%,639200,1.92%
589,금융회사,롯데캐피탈㈜,동일인측,해외계열,,㈜롯데파이낸셜,12468338,37.45%,0,0.00%,12468338,37.45%
590,금융회사,롯데캐피탈㈜,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,30833512,92.60%,0,0.00%,30833512,92.60%
591,금융회사,롯데캐피탈㈜,기타주주,기타,기타,기타,2464000,7.40%,0,0.00%,2464000,7.40%
592,금융회사,롯데캐피탈㈜,롯데캐피탈㈜ 합계,롯데캐피탈㈜ 합계,롯데캐피탈㈜ 합계,롯데캐피탈㈜ 합계,33297512,100.00%,0,0.00%,33297512,100.00%
593,금융회사,롯데오토리스㈜,동일인측,계열회사,,롯데렌탈㈜,8000000,100.00%,0,0.00%,8000000,100.00%
594,금융회사,롯데오토리스㈜,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,8000000,100.00%,0,0.00%,8000000,100.00%
595,금융회사,롯데오토리스㈜,롯데오토리스㈜ 합계,롯데오토리스㈜ 합계,롯데오토리스㈜ 합계,롯데오토리스㈜ 합계,8000000,100.00%,0,0.00%,8000000,100.00%
596,금융회사,롯데액셀러레이터㈜,동일인측,동일인,동일인,신동빈,1000000,19.99%,0,0.00%,1000000,19.99%
597,금융회사,롯데액셀러레이터㈜,동일인측,계열회사,,㈜호텔롯데,1500000,29.98%,0,0.00%,1500000,29.98%
598,금융회사,롯데액셀러레이터㈜,동일인측,계열회사,,롯데케미칼㈜,500000,9.99%,0,0.00%,500000,9.99%
599,금융회사,롯데액셀러레이터㈜,동일인측,동일인측 합계,동일인측 합계,동일인측 합계,3000000,59.96%,0,0.00%,3000000,59.96%
600,금융회사,롯데액셀러레이터㈜,기타주주,동일인측이 아닌 최다주주,,하나금융투자,999800,19.98%,0,0.00%,999800,19.98%
