,소속회사명,소속회사명,동일인과의 관계,동일인과의 관계,동일인과의 관계,성명,보통주,보통주,우선주,우선주,합계,합계
,소속회사명,소속회사명.1,동일인과의 관계,동일인과의 관계.1,동일인과의 관계.2,성명,주식수,지분율,주식수,지분율,주식수,지분율
116,비금융회사,한국인프라관리㈜,기타,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,-,-
117,비금융회사,한국인프라관리㈜,기타,기타,기타,-,-,-,-,-,-,-
118,비금융회사,한국인프라관리㈜,총 계,총 계,총 계,-,300000,100.00%,-,-,300000,100.00%
119,비금융회사,㈜푸르웰,동일인측,동일인,동일인,㈜대우건설,100000,100.00%,-,-,100000,100.00%
120,비금융회사,㈜푸르웰,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
121,비금융회사,㈜푸르웰,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
122,비금융회사,㈜푸르웰,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
123,비금융회사,㈜푸르웰,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
124,비금융회사,㈜푸르웰,동일인측,친족,친족 합계,-,-,-,-,-,-,-
125,비금융회사,㈜푸르웰,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
126,비금융회사,㈜푸르웰,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
127,비금융회사,㈜푸르웰,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
128,비금융회사,㈜푸르웰,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
129,비금융회사,㈜푸르웰,동일인측,계열회사,계열회사,-,-,-,-,-,-,-
130,비금융회사,㈜푸르웰,동일인측,동일인측 합계,동일인측 합계,-,100000,100.00%,-,-,100000,100.00%
131,비금융회사,㈜푸르웰,기타,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,-,-
132,비금융회사,㈜푸르웰,기타,기타,기타,-,-,-,-,-,-,-
133,비금융회사,㈜푸르웰,총 계,총 계,총 계,-,100000,100.00%,-,-,100000,100.00%
134,비금융회사,천마산터널㈜,동일인측,동일인,동일인,㈜대우건설,1836000,34.00%,-,-,1836000,34.00%
135,비금융회사,천마산터널㈜,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
136,비금융회사,천마산터널㈜,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
137,비금융회사,천마산터널㈜,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
138,비금융회사,천마산터널㈜,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
139,비금융회사,천마산터널㈜,동일인측,친족,친족 합계,-,-,-,-,-,-,-
140,비금융회사,천마산터널㈜,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
141,비금융회사,천마산터널㈜,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
142,비금융회사,천마산터널㈜,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
143,비금융회사,천마산터널㈜,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
144,비금융회사,천마산터널㈜,동일인측,계열회사,계열회사,한국인프라관리㈜,108000,2.00%,-,-,108000,2.00%
145,비금융회사,천마산터널㈜,동일인측,동일인측 합계,동일인측 합계,-,1944000,36.00%,-,-,1944000,36.00%
146,비금융회사,천마산터널㈜,기타,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,-,-
147,비금융회사,천마산터널㈜,기타,기타,기타,-,3456000,64.00%,-,-,3456000,64.00%
148,비금융회사,천마산터널㈜,총 계,총 계,총 계,-,5400000,100.00%,-,-,5400000,100.00%
149,비금융회사,투게더투자운용㈜,동일인측,동일인,동일인,㈜대우건설,520000,37.14%,-,-,520000,37.14%
150,비금융회사,투게더투자운용㈜,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
151,비금융회사,투게더투자운용㈜,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
152,비금융회사,투게더투자운용㈜,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
153,비금융회사,투게더투자운용㈜,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
154,비금융회사,투게더투자운용㈜,동일인측,친족,친족 합계,-,-,-,-,-,-,-
155,비금융회사,투게더투자운용㈜,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
156,비금융회사,투게더투자운용㈜,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
157,비금융회사,투게더투자운용㈜,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
158,비금융회사,투게더투자운용㈜,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
159,비금융회사,투게더투자운용㈜,동일인측,계열회사,계열회사,-,-,-,-,-,-,-
160,비금융회사,투게더투자운용㈜,동일인측,동일인측 합계,동일인측 합계,-,520000,37.14%,-,-,520000,37.14%
161,비금융회사,투게더투자운용㈜,기타,동일인측이 아닌최다주주,동일인측이 아닌최다주주,㈜해피투게더하우스,520000,37.14%,-,-,520000,37.14%
162,비금융회사,투게더투자운용㈜,기타,기타,기타,-,360000,25.72%,-,-,360000,25.72%
163,비금융회사,투게더투자운용㈜,총 계,총 계,총 계,-,1400000,100.00%,-,-,1400000,100.00%
164,비금융회사,대우파워㈜,동일인측,동일인,동일인,㈜대우건설,100000,100.00%,-,-,100000,100.00%
165,비금융회사,대우파워㈜,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
166,비금융회사,대우파워㈜,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
167,비금융회사,대우파워㈜,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
168,비금융회사,대우파워㈜,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
169,비금융회사,대우파워㈜,동일인측,친족,친족 합계,-,-,-,-,-,-,-
170,비금융회사,대우파워㈜,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
171,비금융회사,대우파워㈜,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
172,비금융회사,대우파워㈜,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
173,비금융회사,대우파워㈜,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
174,비금융회사,대우파워㈜,동일인측,계열회사,계열회사,-,-,-,-,-,-,-
175,비금융회사,대우파워㈜,동일인측,동일인측 합계,동일인측 합계,-,100000,100.00%,-,-,100000,100.00%
176,비금융회사,대우파워㈜,기타,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,-,-
177,비금융회사,대우파워㈜,기타,기타,기타,-,-,-,-,-,-,-
178,비금융회사,대우파워㈜,총 계,총 계,총 계,-,100000,100.00%,-,-,100000,100.00%
179,비금융회사,포천민자발전㈜,동일인측,동일인,동일인,㈜대우건설,16360000,42.03%,-,-,16360000,42.03%
180,비금융회사,포천민자발전㈜,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
181,비금융회사,포천민자발전㈜,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
182,비금융회사,포천민자발전㈜,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
183,비금융회사,포천민자발전㈜,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
184,비금융회사,포천민자발전㈜,동일인측,친족,친족 합계,-,-,-,-,-,-,-
185,비금융회사,포천민자발전㈜,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
186,비금융회사,포천민자발전㈜,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
187,비금융회사,포천민자발전㈜,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
188,비금융회사,포천민자발전㈜,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
189,비금융회사,포천민자발전㈜,동일인측,계열회사,계열회사,-,-,-,-,-,-,-
190,비금융회사,포천민자발전㈜,동일인측,동일인측 합계,동일인측 합계,-,16360000,42.03%,-,-,16360000,42.03%
191,비금융회사,포천민자발전㈜,기타,동일인측이 아닌최다주주,동일인측이 아닌최다주주,KIAMCO파워에너지사모특별자산투자신탁제3호,20620000,52.98%,-,-,20620000,52.98%
192,비금융회사,포천민자발전㈜,기타,기타,기타,(주)도원이엔씨,1940000,4.99%,-,-,1940000,4.99%
193,비금융회사,포천민자발전㈜,총 계,총 계,총 계,-,38920000,100.00%,-,-,38920000,100.00%
194,비금융회사,풍무역세권자산관리㈜,동일인측,동일인,동일인,㈜대우건설,8200,41.00%,-,-,8200,41.00%
195,비금융회사,풍무역세권자산관리㈜,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
196,비금융회사,풍무역세권자산관리㈜,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
197,비금융회사,풍무역세권자산관리㈜,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
198,비금융회사,풍무역세권자산관리㈜,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
199,비금융회사,풍무역세권자산관리㈜,동일인측,친족,친족 합계,-,-,-,-,-,-,-
200,비금융회사,풍무역세권자산관리㈜,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
201,비금융회사,풍무역세권자산관리㈜,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
202,비금융회사,풍무역세권자산관리㈜,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
203,비금융회사,풍무역세권자산관리㈜,동일인측,계열회사,계열회사,-,-,-,-,-,-,-
204,비금융회사,풍무역세권자산관리㈜,동일인측,동일인측 합계,동일인측 합계,-,8200,41.00%,-,-,8200,41.00%
205,비금융회사,풍무역세권자산관리㈜,기타,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,-,-
206,비금융회사,풍무역세권자산관리㈜,기타,기타,기타,-,11800,59.00%,-,-,11800,59.00%
207,비금융회사,풍무역세권자산관리㈜,총계,총계,총계,-,20000,100.00%,-,-,20000,100.00%
208,금융회사,평성인더스트리아자산관리㈜,동일인측,동일인,동일인,㈜대우건설,14000,70.00%,-,-,14000,70.00%
209,금융회사,평성인더스트리아자산관리㈜,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
210,금융회사,평성인더스트리아자산관리㈜,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
211,금융회사,평성인더스트리아자산관리㈜,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
212,금융회사,평성인더스트리아자산관리㈜,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
213,금융회사,평성인더스트리아자산관리㈜,동일인측,친족,친족 합계,-,-,-,-,-,-,-
214,금융회사,평성인더스트리아자산관리㈜,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
215,금융회사,평성인더스트리아자산관리㈜,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
216,금융회사,평성인더스트리아자산관리㈜,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
217,금융회사,평성인더스트리아자산관리㈜,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
218,금융회사,평성인더스트리아자산관리㈜,동일인측,계열회사,계열회사,-,-,-,-,-,-,-
219,금융회사,평성인더스트리아자산관리㈜,동일인측,동일인측 합계,동일인측 합계,-,14000,70.00%,-,-,14000,70.00%
220,금융회사,평성인더스트리아자산관리㈜,기타,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,-,-
221,금융회사,평성인더스트리아자산관리㈜,기타,기타,기타,정우개발㈜,6000,30.00%,-,-,6000,30.00%
222,금융회사,평성인더스트리아자산관리㈜,총 계,총 계,총 계,-,20000,100.00%,-,-,20000,100.00%
223,금융회사,㈜창원혁신산단개발자산관리,동일인측,동일인,동일인,㈜대우건설,48000,80.00%,-,-,48000,80.00%
224,금융회사,㈜창원혁신산단개발자산관리,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
225,금융회사,㈜창원혁신산단개발자산관리,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
226,금융회사,㈜창원혁신산단개발자산관리,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
227,금융회사,㈜창원혁신산단개발자산관리,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
228,금융회사,㈜창원혁신산단개발자산관리,동일인측,친족,친족 합계,-,-,-,-,-,-,-
229,금융회사,㈜창원혁신산단개발자산관리,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
230,금융회사,㈜창원혁신산단개발자산관리,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
231,금융회사,㈜창원혁신산단개발자산관리,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
232,금융회사,㈜창원혁신산단개발자산관리,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
233,금융회사,㈜창원혁신산단개발자산관리,동일인측,계열회사,계열회사,-,-,-,-,-,-,-
234,금융회사,㈜창원혁신산단개발자산관리,동일인측,동일인측 합계,동일인측 합계,-,48000,80.00%,-,-,48000,80.00%
235,금융회사,㈜창원혁신산단개발자산관리,기타,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,-,-
236,금융회사,㈜창원혁신산단개발자산관리,기타,기타,기타,새창원기업협의회,12000,20.00%,-,-,12000,20.00%
237,금융회사,㈜창원혁신산단개발자산관리,총 계,총 계,총 계,-,60000,100.00%,-,-,60000,100.00%
