,소속회사명,소속회사명,동일인과의 관계,동일인과의 관계,동일인과의 관계,성명,보통주,보통주,우선주,우선주,합계,합계
,소속회사명,소속회사명.1,동일인과의 관계,동일인과의 관계.1,동일인과의 관계.2,성명,주식수,지분율,주식수,지분율,주식수,지분율
135,비금융회사,(주)씨아이에스,동일인측,동일인측 합계,동일인측 합계,/,3000000,40.90,1000000,100.00,4000000,47.99
136,비금융회사,(주)씨아이에스,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,,,,,,,
137,비금융회사,(주)씨아이에스,기타주주,기타,기타,/,4335574,59.10,-,-,4335574,52.01
138,비금융회사,(주)씨아이에스,총 계,총 계,총 계,/,7335574,100.00,1000000,100.00,8335574,100.00
139,비금융회사,(주)에스비씨리니어,동일인측,동일인,동일인,-,-,-,-,-,-,-
140,비금융회사,(주)에스비씨리니어,동일인측,친족,배우자/혈족1촌,,,,,,,
141,비금융회사,(주)에스비씨리니어,동일인측,친족,배우자/혈족1촌,,,,,,,
142,비금융회사,(주)에스비씨리니어,동일인측,친족,혈족2~4촌,,,,,,,
143,비금융회사,(주)에스비씨리니어,동일인측,친족,혈족2~4촌,,,,,,,
144,비금융회사,(주)에스비씨리니어,동일인측,친족,혈족5~6촌,,,,,,,
145,비금융회사,(주)에스비씨리니어,동일인측,친족,혈족5~6촌,,,,,,,
146,비금융회사,(주)에스비씨리니어,동일인측,친족,인척 4촌 이내,,,,,,,
147,비금융회사,(주)에스비씨리니어,동일인측,친족,인척 4촌 이내,,,,,,,
148,비금융회사,(주)에스비씨리니어,동일인측,친족,친족 합계,/,-,-,-,-,-,-
149,비금융회사,(주)에스비씨리니어,동일인측,비영리법인,비영리법인,,,,,,,
150,비금융회사,(주)에스비씨리니어,동일인측,비영리법인,비영리법인,,,,,,,
151,비금융회사,(주)에스비씨리니어,동일인측,등기된 임원,등기된 임원,,,,,,,
152,비금융회사,(주)에스비씨리니어,동일인측,등기된 임원,등기된 임원,,,,,,,
153,비금융회사,(주)에스비씨리니어,동일인측,자기주식,자기주식,,,,,,,
154,비금융회사,(주)에스비씨리니어,동일인측,계열회사(국내+해외),계열회사(국내+해외),유진스타제이호사모투자합자회사,11235000,100.00,-,-,11235000,100.00
155,비금융회사,(주)에스비씨리니어,동일인측,계열회사(국내+해외),계열회사(국내+해외),,,,,,,
156,비금융회사,(주)에스비씨리니어,동일인측,기타 동일인관련자,기타 동일인관련자,,,,,,,
157,비금융회사,(주)에스비씨리니어,동일인측,동일인측 합계,동일인측 합계,/,11235000,100.00,-,-,11235000,100.00
158,비금융회사,(주)에스비씨리니어,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,,,,,,,
159,비금융회사,(주)에스비씨리니어,기타주주,기타,기타,/,,,,,,
160,비금융회사,(주)에스비씨리니어,총 계,총 계,총 계,/,11235000,100.00,-,-,11235000,100.00
161,비금융회사,(주)유진에너팜,동일인측,동일인,동일인,-,-,-,-,-,-,-
162,비금융회사,(주)유진에너팜,동일인측,친족,배우자/혈족1촌,유석훈,82000,32.80,-,-,82000,32.80
163,비금융회사,(주)유진에너팜,동일인측,친족,배우자/혈족1촌,,,,,,,
164,비금융회사,(주)유진에너팜,동일인측,친족,혈족2~4촌,,,,,,,
165,비금융회사,(주)유진에너팜,동일인측,친족,혈족2~4촌,,,,,,,
166,비금융회사,(주)유진에너팜,동일인측,친족,혈족5~6촌,,,,,,,
167,비금융회사,(주)유진에너팜,동일인측,친족,혈족5~6촌,,,,,,,
168,비금융회사,(주)유진에너팜,동일인측,친족,인척 4촌 이내,,,,,,,
169,비금융회사,(주)유진에너팜,동일인측,친족,인척 4촌 이내,,,,,,,
170,비금융회사,(주)유진에너팜,동일인측,친족,친족 합계,/,82000,32.8,-,-,82000,32.80
171,비금융회사,(주)유진에너팜,동일인측,비영리법인,비영리법인,,,,,,,
172,비금융회사,(주)유진에너팜,동일인측,비영리법인,비영리법인,,,,,,,
173,비금융회사,(주)유진에너팜,동일인측,등기된 임원,등기된 임원,양원돈,93000,37.20,-,-,93000,37.20
174,비금융회사,(주)유진에너팜,동일인측,등기된 임원,등기된 임원,,,,,,,
175,비금융회사,(주)유진에너팜,동일인측,자기주식,자기주식,,,,,,,
176,비금융회사,(주)유진에너팜,동일인측,계열회사(국내+해외),계열회사(국내+해외),유진기업(주),25000,10.00,-,-,25000,10.00
177,비금융회사,(주)유진에너팜,동일인측,계열회사(국내+해외),계열회사(국내+해외),,,,,,,
178,비금융회사,(주)유진에너팜,동일인측,기타 동일인관련자,기타 동일인관련자,,,,,,,
179,비금융회사,(주)유진에너팜,동일인측,동일인측 합계,동일인측 합계,/,200000,80.00,-,-,200000,80.00
180,비금융회사,(주)유진에너팜,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,/,-,-,-,-,-,-
181,비금융회사,(주)유진에너팜,기타주주,기타,기타,/,50000,20.00,-,-,50000,20.00
182,비금융회사,(주)유진에너팜,총 계,총 계,총 계,/,250000,100.00,-,-,250000,100.00
183,비금융회사,(주)유진홈데이,동일인측,동일인,동일인,-,-,-,-,-,-,-
184,비금융회사,(주)유진홈데이,동일인측,친족,배우자/혈족1촌,,,,,,,
185,비금융회사,(주)유진홈데이,동일인측,친족,배우자/혈족1촌,,,,,,,
186,비금융회사,(주)유진홈데이,동일인측,친족,혈족2~4촌,,,,,,,
187,비금융회사,(주)유진홈데이,동일인측,친족,혈족2~4촌,,,,,,,
188,비금융회사,(주)유진홈데이,동일인측,친족,혈족5~6촌,,,,,,,
189,비금융회사,(주)유진홈데이,동일인측,친족,혈족5~6촌,,,,,,,
190,비금융회사,(주)유진홈데이,동일인측,친족,인척 4촌 이내,,,,,,,
191,비금융회사,(주)유진홈데이,동일인측,친족,인척 4촌 이내,,,,,,,
192,비금융회사,(주)유진홈데이,동일인측,친족,친족 합계,/,,,,,,
193,비금융회사,(주)유진홈데이,동일인측,비영리법인,비영리법인,,,,,,,
194,비금융회사,(주)유진홈데이,동일인측,비영리법인,비영리법인,,,,,,,
195,비금융회사,(주)유진홈데이,동일인측,등기된 임원,등기된 임원,,,,,,,
196,비금융회사,(주)유진홈데이,동일인측,등기된 임원,등기된 임원,,,,,,,
197,비금융회사,(주)유진홈데이,동일인측,자기주식,자기주식,,,,,,,
198,비금융회사,(주)유진홈데이,동일인측,계열회사(국내+해외),계열회사(국내+해외),유진기업(주),345000,100.00,-,-,345000,100.00
199,비금융회사,(주)유진홈데이,동일인측,계열회사(국내+해외),계열회사(국내+해외),,,,,,,
